,title,price,link
157,"ASUS Vivobook Go 14 Ryzen 7 Octa Ryzen 5 7520U (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK541WS Laptop (14 inch, Silver, with MS Office)  ","40,990",https://amazon.in//ASUS-Vivobook-Windows-E1404FA-NK541WS-Laptop/dp/B0CBV7FP29/ref=sr_1_197?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-197
158,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC + 256 GB MicroSD Card | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)  ","19,500",https://amazon.in//Refurbished-HP-MicroSD-Bluetooth-Graphics/dp/B0CX1BCPQZ/ref=sr_1_198?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-198
159,"Acer Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","30,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_199?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-199
160,"Dell 15 Thin & Light Laptop, AMD R3-7320U Processor, 8GB + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Radeon Graphics, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, 1.67kg  ","34,043",https://amazon.in//Dell-R3-7320U-Processor-Graphics-Antivirus/dp/B0D839SBQL/ref=sr_1_200?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-200
161,"(Refurbished) Dell Latitude E7450 5th Gen Intel Core i5 Thin & Light FHD Laptop (16 GB RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 10 Pro/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)  ","15,999",https://amazon.in//Refurbished-Dell-Latitude-Bluetooth-Graphics/dp/B0CKBTF332/ref=sr_1_201?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-201
162,"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display  ","23,760",https://amazon.in//Acer-Business-Processor-Graphics-Z2-493/dp/B0B42QJMJP/ref=sr_1_202?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-202
163,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 8 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M1000M (2GB Graphic Card) Laptop  ","46,590",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2OTM1OTAxNDY0OTk5MzQ0OjE3MjY0NzkwODA6c3BfbXRmOjMwMDE0ODUzNDg3NzgzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CXXK5V9V%2Fref%3Dsr_1_203_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479080%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
164,"(Refurbished) Lenovo ThinkPad T480. Intel Core i5 8th Gen (i5-8350U) with quad core. 14-inch Full HD Thin and Light Laptop (16GB RAM/ 256 GB SSD/ Windows 10 Professional/ Black) wifi, webcam , HDMI.  ","20,099",https://amazon.in//Refurbished-Lenovo-ThinkPad-i5-8350U-14-inch/dp/B0BNZW7SRJ/ref=sr_1_204?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-204
165,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/ 8GB/ 1TB HDD + 512GB SSD/ 15.6"" (39.62Cms) FHD 120Hz 250 nits/Win 11 + MSO'21/15 Months McAfee Antivirus/Platinum Silver/1.63kg  ","49,990",https://amazon.in//Dell-Inspiron-i5-1235U-39-62Cms-D560886WIN9S/dp/B0C1Z92VM5/ref=sr_1_205?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-205
166,"Lenovo V14 Intel Core i5 11th Gen 14"" (35.56cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Iron Grey/1.60 kg), 82KAA01QIH  ","39,990",https://amazon.in//Lenovo-35-56cm-Laptop-Windows-82KAA01QIH/dp/B09GB3Y7ZV/ref=sr_1_206?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-206
167,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","64,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_20?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.CVgj3YNA290KUyHp_17fntGng4LftjKucF7suRC0BYTX7OPTYuIqh8LwpkEhC-dsUHWE9Obku4qbEQVNfvdB2dQa3D7KdkRNp_Y9z7MUiKS32JbI2jjXdMtdr6fRExT-8NpMEx-Qs7v3wPkoREXQZm0njQFx2xj1e4OJnw0Bvl2ZAhyOamufjGIr-yqy6mEaFrjv4tJumfb2ECV7PIeb8iDWz2gpl1O6UB4eg3GYiks.VoJiT76t7FBt4ctVw09H5Pvhw6lqU9uBxDzv8G8a1TQ&dib_tag=se&keywords=laptop&qid=1726479036&sprefix=lapto%2Caps%2C203&sr=8-20
168,"HP 255 G8 Laptop with AMD Athlon Silver 3050U APU/ 8GB Ram/ 256GB SSD/DOS/AMD Radeon Vega 8 Mobile Graphics/39.6 cm HD (1366 x 768), SVA, Anti-Glare WLED/Black/1 Year Onsite Warranty  ","22,198",https://amazon.in//HP-Laptop-Graphics-Anti-Glare-Warranty/dp/B0BVQJ5R2H/ref=sr_1_207?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-207
169,"Acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","31,990",https://amazon.in//Acer-Premium-Windows-AL15-51-39-62cm/dp/B0C8P8G3WJ/ref=sr_1_208?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-208
170,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16 GB RAM/512 GB SSD/Win11 Home/Intel Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, White Backlit Keyboard, Steel Gray, 1.59KG  ","40,990",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4ZBJLT9/ref=sr_1_209?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-209
171,"FUTOPIA ULTIMUS PRO [2024] Intel Celeron Dual Core Upto 2.8 Ghz 4GB RAM 128 GB eMMC Expandable Upto 512 GB, 14.1"" HD Display Intel HD Graphics Win 11 Home 1.30 Kg Thin & Light Laptop Space Grey  ","12,990",https://amazon.in//FUTOPIA-ULTIMUS-Celeron-Expandable-Graphics/dp/B0CY2PQKSM/ref=sr_1_210?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-210
172,"(Refurbished) Lenovo ThinkPad 3rd Gen Intel Core i5 Business HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Integrated Graphics)  ","12,499",https://amazon.in//Refurbished-Lenovo-ThinkPad-Business-Integrated/dp/B0CK5TWQBS/ref=sr_1_211?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.nppYARVi-J4pnhh6NqTKXTpqpP-5h2qCnBSk7-k79KmiwTgrLydGRZggfNB3ELi58vy0C1kMIsPhNXxtM6N7Jf_b4ppQfXOz075E19TsgQQRlWEBvbGupihMtm1Qi8w4Oj2PNfFVBcQFkaPgZzEDHfUSHjkLEt7KGZlv27dYzM909CCJzO8hXC8RcUW70Wxn92W2n0G89SLqrnpjl5kHxdyP3HsX6AYTzcuH268qr1s.-D7GK9Alq01h_oYY_YIi-yaiQrIAXWANWWpC2LqaFKs&dib_tag=se&keywords=laptop&qid=1726479080&sprefix=lapto%2Caps%2C203&sr=8-211
173,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (32GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","31,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjQzNzk4NzgwMjUwNzg6MTcyNjQ3OTA4OTpzcF9hdGZfbmV4dDozMDAyODYzNzAxNzYxMzI6OjA6Og&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC472Y33%2Fref%3Dsr_1_225_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479089%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
174,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 4GB Graphic Laptop (64 GB DDR4 RAM/512 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","45,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjQzNzk4NzgwMjUwNzg6MTcyNjQ3OTA4OTpzcF9hdGZfbmV4dDozMDAyNjA4MTg4MzkzMzI6OjA6Og&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNTJCC%2Fref%3Dsr_1_226_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479089%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
175,"AVITA Laptop PURA S102 15.6 INCH CELERON 8GB RAM, 512GB SSD  ","18,590",https://amazon.in//AVITA-Laptop-Intel-Celeron-N4020/dp/B0CLP5C1PK/ref=sr_1_227?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y&dib_tag=se&keywords=laptop&qid=1726479089&sprefix=lapto%2Caps%2C203&sr=8-227
176,"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Webcam/Intel HD Graphics)  ","22,090",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Graphics/dp/B0D7J5GBF8/ref=sr_1_228?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y&dib_tag=se&keywords=laptop&qid=1726479089&sprefix=lapto%2Caps%2C203&sr=8-228
177,"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Silver/1.63 kg), E1504FA-LK541WS  ","51,790",https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1504FA-LK541WS/dp/B0BTWG1BHC/ref=sr_1_229?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y&dib_tag=se&keywords=laptop&qid=1726479089&sprefix=lapto%2Caps%2C203&sr=8-229
178,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_21?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.CVgj3YNA290KUyHp_17fntGng4LftjKucF7suRC0BYTX7OPTYuIqh8LwpkEhC-dsUHWE9Obku4qbEQVNfvdB2dQa3D7KdkRNp_Y9z7MUiKS32JbI2jjXdMtdr6fRExT-8NpMEx-Qs7v3wPkoREXQZm0njQFx2xj1e4OJnw0Bvl2ZAhyOamufjGIr-yqy6mEaFrjv4tJumfb2ECV7PIeb8iDWz2gpl1O6UB4eg3GYiks.VoJiT76t7FBt4ctVw09H5Pvhw6lqU9uBxDzv8G8a1TQ&dib_tag=se&keywords=laptop&qid=1726479036&sprefix=lapto%2Caps%2C203&sr=8-21
179,"HP Pavilion 14, 12th Gen Intel Core i5-1235U,14-inch (35.6 cm),FHD,Touchscreen,16GB DDR4, 512GB SSD, Intel Iris Xáµ‰ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.41 kg),dv2041TU  ","63,990",https://amazon.in//HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_230?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y&dib_tag=se&keywords=laptop&qid=1726479089&sprefix=lapto%2Caps%2C203&sr=8-230
180,"(Refurbished) DELL Latitude 5490 Core i5 7th Gen Laptop, 16 GB RAM, 1TB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","23,500",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BLVWY1BC/ref=sr_1_231?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y&dib_tag=se&keywords=laptop&qid=1726479089&sprefix=lapto%2Caps%2C203&sr=8-231
181,"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS (X515M)  ","26,990",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-X515MA-BR022WS/dp/B0CH4SV8D6/ref=sr_1_232?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.t0UDPPtZFyXcdwOzfp2Eng3tRcEKTMjKIKA7FUTTKpGO5h4Sl_P_zBw46EV-g5z0jXpN6AOYMHPuhyIxdb-ENlya_FiFU6tw9NK8t6fg0kveqWOz0YWZCvgZnSxcdgiECKHV9jgwG0qjZWL19e1SPH_eHvUeBIPzstOHnmDzlZpq5_fpQBYpGR3DU8BEDxpNUFauJorahWlanMKVNPOLRmMY7p0_vy_PqoWOVEVFUkY.ZY-rRp614ylu8KNXyf3I_3TaPYkJjfJz6dPuuVbhh6Y&dib_tag=se&keywords=laptop&qid=1726479089&sprefix=lapto%2Caps%2C203&sr=8-232
